"_id","_rev","roomRef","joined","LPG_MQ9_Level","CH4_MQ9_Level","CO_MQ9_Level","CO_MQ135_Level","Alcool_MQ135_Level","CO2_MQ135_Level","Toluen_MQ135_Level","MH4_MQ135_Level","Aceton_MQ135_Level","O3_MQ131_Level","Temperatura_Level","Humidade_Level","QualityAirConcept","CO_MQ9_Level_IQAR","CO_MQ135_Level_IQAR","O3_MQ131_Level_IQAR","CalcHeatIndex","TargetConcept"
"0cc0ea2a-f6bd-4f02-a19b-c6786adf35d1","1-9b73195608344730c6c435d6045abc0e","Lab Eng Quimica","14/03/24,16:36",14.92,26.17,8,272.35,40.54,61.83,22.35,61.89,17.51,1.71,27.6,68,"Péssima",35.55555555555556,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"0cfc586d-e7ae-42fc-8ca8-e1ba66a328c1","1-602ee0cf35bfc9c34581b959300fa18f","Lab Eng Quimica","14/03/24,11:17",10.48,17.06,5.56,374.88,52.47,77.99,29.56,75.65,23.01,1.59,27.1,68,"Péssima",26.666666666666668,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"0e1c74f7-0c28-433d-a1ec-46babe7c6c87","1-bf2086cde82e11248efef6a6c2aadd12","Lab Eng Quimica","14/03/24,14:34",12.02,20.16,6.41,41.93,8.94,15.86,4.35,19.11,3.53,1.59,27.1,68,"Péssima",26.666666666666668,353.17647058823525,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"0f3a4118-f61a-407f-a981-cb5cad97c0e2","1-e75feee72766a9654d9aba94f3f55521","Lab Eng Quimica","14/03/24,10:42",8.42,13.09,4.45,44.21,9.33,16.49,4.55,19.75,3.69,1.54,26.8,69,"Péssima",17.77777777777778,364.88235294117646,0.8,28.450349192624195,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"0ffa047e-5ad6-4956-875e-129a1a5e0b5a","1-13bc946732f36c39e19a005bf494c9e9","Lab Eng Quimica","14/03/24,10:21",9.85,15.84,5.23,5.3,1.68,3.53,0.71,5.21,0.6,1.21,,,"Boa",22.22222222222222,22.22222222222222,0.4,,"Não encontrado"
"10db1c72-7722-4643-bd2c-f972c39a3cc0","1-d48a423aaf5767b2d3e8b1454450b264","Lab Eng Quimica","14/03/24,16:39",14.34,24.95,7.68,256.46,38.62,59.18,21.2,59.6,16.63,1.69,27.6,68,"Péssima",35.55555555555556,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"110eb396-92c3-4a7c-aaef-38dbe5019359","1-8e7632694678505aca542351b3797720","Lab Eng Quimica","14/03/24,10:22",2.54,3.07,1.3,4.41,1.45,3.09,0.61,4.64,0.51,0.89,,,"Boa",4.444444444444445,17.77777777777778,0.4,,"Não encontrado"
"11cd887e-37e7-4eeb-8617-9507ebfa0172","1-6eed26b8968baf39b5010723d6f04f06","Lab Eng Quimica","14/03/24,11:05",8.17,12.62,4.31,85.2,15.86,26.56,8.08,29.83,6.48,1.46,27.1,69,"Péssima",17.77777777777778,400,0.4,28.938251977664216,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"126cbf58-94fc-441c-9c11-ed1d3efd491e","1-9f98a425eca858ec2edcdc74a66446e2","Lab Eng Quimica","14/03/24,12:44",9.85,15.83,5.22,84.39,15.73,26.38,8.02,29.65,6.42,1.47,26.8,68,"Péssima",22.22222222222222,400,0.4,28.378223359772804,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"13f77c61-7080-4244-82e0-bab5a19c69dd","1-f2c99effb6d4577a045285ff6e6c07fe","Lab Eng Quimica","14/03/24,12:38",10.33,16.78,5.49,96.2,17.49,29.02,8.99,32.19,7.19,1.49,26.7,68,"Péssima",22.22222222222222,400,0.4,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"15b1e82b-a277-4da7-9a88-33089206c166","1-62fe760966f7fe1caeb40c6a20480a75","Lab Eng Quimica","14/03/24,11:43",11.77,19.65,6.27,323.8,46.62,70.11,26,69,20.3,1.61,27.1,68,"Péssima",26.666666666666668,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"16affd6d-30e5-4c7f-bc1c-02414f9cfe6c","1-bb4674d76d7e71e10711fcea073dbcd2","Lab Eng Quimica","14/03/24,15:11",14.09,24.43,7.54,60.62,12.04,20.74,6,24.09,4.84,1.68,27.6,68,"Péssima",35.55555555555556,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"16b625b1-05c6-48e2-aec2-0fc5fdb353ba","1-0c8152e42f3591f6d452621b5b5aa551","Lab Eng Quimica","14/03/24,14:22",11.68,19.46,6.22,41.76,8.91,15.82,4.33,19.06,3.52,1.55,27.1,68,"Péssima",26.666666666666668,353.17647058823525,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"16c07f9d-5f0d-4fd8-8960-7aab88e76ce1","1-ad5c960cec0d7843f7deda6a7ff5f9c3","Lab Eng Quimica","14/03/24,11:02",8.17,12.62,4.31,34.77,7.69,13.85,3.69,16.99,3.01,1.41,26.7,69,"Péssima",17.77777777777778,312.20588235294116,0.4,28.292644831424248,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"18206f82-b4a9-4f18-b95d-14e4fbb54c71","1-ad89ce428937159ae1f307b7a9d89190","Lab Eng Quimica","14/03/24,10:22",7.28,10.98,3.83,3.75,1.27,2.74,0.53,4.2,0.45,1.06,,,"Boa",17.77777777777778,17.77777777777778,0.4,,"Não encontrado"
"19cdb719-5135-4253-8638-8df90bf1d36d","1-3cae5af6d4161d8f0818fac67735dd47","Lab Eng Quimica","14/03/24,14:03",11.25,18.59,5.99,45.43,9.54,16.82,4.66,20.1,3.78,1.55,27.1,68,"Péssima",26.666666666666668,370.7352941176471,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1b25147a-4f81-4e39-8261-3455982b1147","1-417ca141c815e1a75e96ecba2d862b8f","Lab Eng Quimica","14/03/24,16:26",14.23,24.73,7.62,256.46,38.62,59.18,21.2,59.6,16.63,1.7,27.1,68,"Péssima",35.55555555555556,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1b4673f3-9a7f-4185-8780-1209c51e0e29","1-5be1d3e6622addfac66c43cc5dda6ecc","Lab Eng Quimica","14/03/24,12:48",9.82,15.78,5.21,78.87,14.9,25.11,7.56,28.42,6.06,1.46,26.7,68,"Péssima",22.22222222222222,400,0.4,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1b4cbb42-8237-4e34-b24d-6569781a36df","1-e9fb90e7ca1a6bfc7cc02259a4d010e2","Lab Eng Quimica","14/03/24,13:08",9.44,15.04,5,55.44,11.21,19.44,5.55,22.77,4.48,1.41,26.7,68,"Péssima",22.22222222222222,400,0.4,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1b6db86c-f3b4-4824-acff-af233271f44b","1-888d08ea4dd280a3bcb91c2e49f707f2","Lab Eng Quimica","14/03/24,16:12",12.8,21.74,6.83,71.89,13.82,23.48,6.97,26.81,5.6,1.61,27.1,68,"Péssima",31.111111111111114,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1b708c32-a418-47a0-a46a-a7317efad1c2","1-49b6625c5beb3d9cadb9c6fb026fe8df","Lab Eng Quimica","14/03/24,12:05",11.37,18.84,6.05,200.26,31.62,49.44,17.08,51.02,13.46,1.57,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1bacf6c3-eb98-4899-b7d5-e82c389de84b","1-585f4540ea3d4faec34a0314447a4d15","Lab Eng Quimica","14/03/24,16:18",13.71,23.63,7.33,115.05,20.21,33.05,10.52,36.02,8.37,1.65,27.1,68,"Péssima",31.111111111111114,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1e077bf3-129b-443b-8752-0331bfcec5c1","1-233d763417c0f20c74fcc7f62675535b","Lab Eng Quimica","14/03/24,10:21",9.1,14.38,4.81,4.74,1.54,3.25,0.65,4.86,0.55,1.14,,,"Boa",22.22222222222222,22.22222222222222,0.4,,"Não encontrado"
"1e871aee-22d8-4a85-a72e-d2d64282e90e","1-f0af3b8830307f5af50a823f69d6eb9f","Lab Eng Quimica","14/03/24,16:15",12.93,22.02,6.91,84.55,15.76,26.42,8.03,29.68,6.43,1.63,27.1,68,"Péssima",31.111111111111114,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"1fa9ad60-78a2-41a8-a172-0c950a48f2dd","1-c74a38fb876f999022b841734479add2","Lab Eng Quimica","14/03/24,13:13",9.74,15.62,5.16,53.84,10.94,19.03,5.41,22.36,4.37,1.43,26.7,68,"Péssima",22.22222222222222,400,0.4,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"20b28721-2c2b-4cdd-a8ea-ace1e909a64c","1-e74db35b85825c5d75011b523861ac8f","Lab Eng Quimica","14/03/24,14:44",12.02,20.16,6.41,44.12,9.32,16.46,4.55,19.73,3.69,1.58,27.1,68,"Péssima",26.666666666666668,364.88235294117646,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"20f37f22-dc51-4bed-8113-20839a2f4998","1-bfc7aa7e5d7fc6899c04ee631405e2f7","Lab Eng Quimica","14/03/24,16:41",14.84,26.02,7.96,257.96,38.8,59.43,21.31,59.82,16.71,1.71,27.6,68,"Péssima",35.55555555555556,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"210cf8b5-8587-48a0-ae90-2064307b826c","1-85cb5e98f6a178d5791e9e5c2bbdf7c4","Lab Eng Quimica","14/03/24,16:25",13.92,24.07,7.45,256.46,38.62,59.18,21.2,59.6,16.63,1.7,27.1,68,"Péssima",31.111111111111114,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"21320e65-328d-4b88-9330-b92553cbc7ff","1-5c343aaff36cd41966a0e632f70da83e","Lab Eng Quimica","14/03/24,16:06",13.47,23.13,7.2,61.57,12.2,20.98,6.08,24.32,4.9,1.64,27.6,68,"Péssima",31.111111111111114,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"217ef01c-6fde-4674-9487-ff377bdcff5e","1-e63760fd0ce39d9d2821b8bb48a7b518","Lab Eng Quimica","14/03/24,11:14",9.85,15.83,5.22,329.53,47.28,71.01,26.41,69.76,20.61,1.59,27.1,68,"Péssima",22.22222222222222,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"21a0040a-fcaf-454b-9192-34c7897bee60","1-9c2b828779ac55477d01d2ef436a6316","Lab Eng Quimica","14/03/24,11:40",12.12,20.35,6.46,356.29,50.36,75.16,28.27,73.27,22.03,1.64,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2339eb29-2138-4e3a-b57f-ee645ca38e61","1-dca710476ebcc048cb7178208c75ba7d","Lab Eng Quimica","14/03/24,15:54",13.07,22.29,6.98,65.89,12.88,22.04,6.46,25.38,5.2,1.62,27.6,68,"Péssima",31.111111111111114,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2364c3e4-26cd-44dc-a292-ea658b06401c","1-12993a98f4de01de8f7458e7a1b99637","Lab Eng Quimica","14/03/24,13:33",11.84,19.77,6.31,57.41,11.53,19.94,5.72,23.28,4.62,1.59,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"23b42761-aa8d-4fd3-93ec-92a5ada81fa4","1-a93b84335afe794599b02403c62814af","Lab Eng Quimica","14/03/24,13:42",12.57,21.27,6.71,71.61,13.78,23.41,6.94,26.74,5.58,1.62,26.7,68,"Péssima",31.111111111111114,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2488d700-cea6-450a-910e-c040c11c9aab","1-56b38d7d3bb1dec4351db2772a9b334b","Lab Eng Quimica","14/03/24,13:20",10.62,17.35,5.64,56.42,11.37,19.69,5.64,23.02,4.55,1.51,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"24da7029-7767-4d42-8c7e-ad3296a33bd5","1-b543ab03419a81633a3b6a6c014317b9","Lab Eng Quimica","14/03/24,11:51",11.62,19.33,6.19,261.48,39.22,60.02,21.57,60.33,16.91,1.59,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"259af51c-4cc3-4069-8027-7955250f0ae7","1-27e0fff9e4bd6d4643d89188a04209ab","Lab Eng Quimica","14/03/24,14:07",11.52,19.15,6.14,43.86,9.27,16.39,4.52,19.66,3.67,1.55,27.1,68,"Péssima",26.666666666666668,364.88235294117646,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"25acccb7-83ec-4b3f-8a9d-f84b63625f1c","1-ca84f778ffd96f87e559e6044fa5dafd","Lab Eng Quimica","14/03/24,10:25",5.74,8.24,3,618.21,78.6,112.19,45.79,103.58,35.31,1.49,28.5,66,"Péssima",13.333333333333334,400,0.4,31.053070924583235,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"25afdbc3-6aea-4252-ac09-eb9a58cba1de","1-a0559e6fad7217ecc4a9944f185a957d","Lab Eng Quimica","14/03/24,10:50",6.99,10.45,3.67,27.56,6.37,11.69,3.01,14.68,2.47,1.36,26.7,68,"Péssima",17.77777777777778,271.2352941176471,0.4,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"264436a7-2676-40e8-905b-9258d6aefa8e","1-5dd499234a331e7ca51decd4318ee6bc","Lab Eng Quimica","14/03/24,15:41",13.81,23.85,7.39,84.39,15.73,26.38,8.02,29.65,6.42,1.64,27.6,68,"Péssima",31.111111111111114,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"270ee660-df07-4068-9dbb-5d3f58c0d229","1-e34c7e4fabfc270ec9775330376fb5f4","Lab Eng Quimica","14/03/24,14:37",13.03,22.22,6.96,44.29,9.35,16.51,4.56,19.78,3.7,1.62,27.1,68,"Péssima",31.111111111111114,364.88235294117646,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"27746f71-c20a-41d2-82da-e70c8513cba2","1-1e3af12a288f4282866c117abab3017f","Lab Eng Quimica","14/03/24,11:12",9.25,14.67,4.9,123.06,21.34,34.7,11.15,37.58,8.87,1.5,27.1,68,"Péssima",22.22222222222222,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"27cb3f48-8a8c-4009-a605-6bbd3f7510ae","1-b681064608748459b89fe46e51afa1e5","Lab Eng Quimica","14/03/24,15:05",18.11,33.1,9.76,87.37,16.18,27.05,8.26,30.3,6.62,1.84,27.1,68,"Péssima",41,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"28024ede-abf2-4c2a-9096-ff2542731a90","1-f3e32da6953a0da405fe6b48a3063f99","Lab Eng Quimica","14/03/24,16:13",12.54,21.2,6.69,72.59,13.93,23.64,7.03,26.97,5.65,1.6,27.1,68,"Péssima",31.111111111111114,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"28c98e47-7338-4d47-86a8-343bb2ddaecd","1-01bb3a4f8aebfff30c8e40eb6f69269c","Lab Eng Quimica","14/03/24,12:06",11.43,18.96,6.09,194.93,30.94,48.48,16.68,50.16,13.15,1.58,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"28d2463a-0f7a-4c07-a30c-7540b9d704fe","1-8bfc6db92282144092c573a44b42ab0a","Lab Eng Quimica","14/03/24,15:07",18.27,33.47,9.85,96.76,17.57,29.14,9.04,32.31,7.22,1.85,27.6,68,"Péssima",41,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2b92720f-1b36-4351-8394-0d17587dfc39","1-7ab48ff9c5b03cfd0485efbe54269823","Lab Eng Quimica","14/03/24,10:37",8.17,12.62,4.31,48.37,10.04,17.6,4.93,20.9,3.99,1.54,27.1,69,"Péssima",17.77777777777778,388.2941176470588,0.8,28.938251977664216,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2baf35e9-82a3-48ee-ae43-95d93d17a9bc","1-50c336080d44fe93a8321b90c920c207","Lab Eng Quimica","14/03/24,10:34",8.15,12.58,4.3,54.58,11.07,19.22,5.48,22.55,4.42,1.56,27.1,68,"Péssima",17.77777777777778,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2e0261e8-babd-4811-9b14-afdd2b5a3fb4","1-e43b617917ac970fb2d8ea32f3d7dc18","Lab Eng Quimica","14/03/24,15:38",13.81,23.85,7.39,89.93,16.56,27.63,8.48,30.86,6.78,1.64,27.6,68,"Péssima",31.111111111111114,400,0.8,29.691081049052798,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"2e3b3fcf-565d-47a5-add8-b4de757a659c","1-91572f9f822f33b71446ba8c3e642efc","Lab Eng Quimica","14/03/24,14:04",11.04,18.17,5.87,44.82,9.44,16.65,4.61,19.92,3.74,1.53,27.1,68,"Péssima",26.666666666666668,370.7352941176471,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"304fceb1-8524-4b4a-879e-bcaaeec9acca","1-9726669b22e4d025b1af83c9cad05259","Lab Eng Quimica","14/03/24,14:46",11.84,19.77,6.31,42.34,9.01,15.98,4.38,19.22,3.56,1.58,27.1,68,"Péssima",26.666666666666668,353.17647058823525,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"30724369-e1c6-41fd-8b99-2e7588587408","1-6e669ed85e8eff92b32711961f2a49c5","Lab Eng Quimica","14/03/24,11:10",9.22,14.62,4.88,122.36,21.24,34.56,11.1,37.44,8.83,1.51,27.1,68,"Péssima",22.22222222222222,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"30e44e7a-3d15-4088-b0ef-cffcb66306f1","1-8bb4f147d1835d47d7d34e41c99a6a4a","Lab Eng Quimica","14/03/24,11:57",12.51,21.14,6.67,272.35,40.54,61.83,22.35,61.89,17.51,1.64,26.7,68,"Péssima",31.111111111111114,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"30eb546d-ec30-491b-8380-2477d202f1e2","1-3c5983944db8515b486e46ce213c1652","Lab Eng Quimica","14/03/24,10:38",8.45,13.14,4.46,46.97,9.8,17.23,4.8,20.52,3.89,1.54,27.1,69,"Péssima",17.77777777777778,382.44117647058823,0.8,28.938251977664216,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"31739251-8f9f-427f-ad45-fafce8e58de9","1-165bc76a08808acd5758de16b10a6801","Lab Eng Quimica","14/03/24,14:39",12.64,21.4,6.74,49.71,10.26,17.95,5.05,21.26,4.08,1.6,27.1,68,"Péssima",31.111111111111114,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"31fbc75b-12ae-4cb4-93a8-b795eb4024f5","1-0ef6ba21ebd4828967597a2f39eae29a","Lab Eng Quimica","14/03/24,12:17",11.37,18.84,6.05,154.12,25.59,40.87,13.58,43.28,10.75,1.56,26.7,68,"Péssima",26.666666666666668,400,0.8,28.225053534872796,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"3206fb10-964d-46bc-b747-313f94f91ef2","1-c01507a7a297a907dda3c9d8520b9710","Lab Eng Quimica","14/03/24,16:48",14.74,25.79,7.9,241.06,36.73,56.58,20.09,57.32,15.77,1.7,27.1,68,"Péssima",35.55555555555556,400,0.8,28.852316016152805,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
